"id","left_name","right_name","left_odds","right_odds","weight_class","date","fight_id"
1889,"Melsik Baghdasaryan","Bruno Souza",-400,310,"145","2021-11-06",1290
2728,"Brad Riddell","Magomed Mustafaev",120,-145,"155","2020-02-22",2162
3686,"Gerald Meerschaert","Oskar Piechota",180,-220,"185","2018-07-06",2995
6768,"Mike Easton","Ivan Menjivar",-105,-120,"135","2012-07-07",5677
5425,"James Krause","Daron Cruickshank",165,-195,"155","2015-07-25",4344
6230,"Michael Johnson","Gleison Tibau",135,-145,"155","2013-12-28",5140
7242,"Brian Stann","Chris Leben",135,-155,"185","2011-01-01",6178
7951,"Stephan Bonnar","Eric Schafer",-348,280,"205","2007-10-20",6888
657,"Elizeu Zaleski dos Santos","Abubakar Nurmagomedov",-105,-115,"170","2023-06-03",491
1928,"Ariane Carnelossi","Istela Nunes",-140,115,"115","2021-10-16",1329
2746,"Merab Dvalishvili","Casey Kenney",-175,150,"135","2020-02-15",2180
3706,"Cláudia Gadelha","Carla Esparza",-410,330,"115","2018-06-09",3015
6814,"Daron Cruickshank","Chris Tickle",-180,150,"155","2012-06-01",5723
5436,"Ilir Latifi","Hans Stringer",-220,185,"205","2015-07-18",4355
6246,"Mark Hunt","Antônio Silva",130,-150,"265","2013-12-06",5156
7251,"Jacob Volkmann","Antonio McKee",190,-250,"155","2011-01-01",6187
7961,"Tyson Griffin","Thiago Tavares",-133,-100,"155","2007-09-22",6898
1006,"Daniel Rodriguez","Li Jingliang",-170,145,"180","2022-09-10",840
1955,"Merab Dvalishvili","Marlon Moraes",-275,225,"135","2021-09-25",1356
2755,"Lauren Murphy","Andrea Lee",230,-300,"125","2020-02-08",2189
3721,"Belal Muhammad","Chance Rencountre",-445,350,"170","2018-06-01",3030
4704,"Alessio Di Chirico","Garreth McLellan",-300,245,"185","2016-08-27",3861
5448,"Jéssica Andrade","Sarah Moras",-450,350,"135","2015-07-15",4367
6257,"Nate Diaz","Gray Maynard",115,-140,"155","2013-11-30",5167
7255,"Mac Danzig","Joe Stevenson",220,-275,"155","2010-12-11",6191
7972,"Gray Maynard","Joe Veres",-315,245,"155","2007-09-19",6909
1237,"Mayra Bueno Silva","Wu Yanan",-500,370,"135","2022-04-16",1071
1988,"Ricky Turcios","Brady Hiestand",-155,130,"135","2021-08-28",1389
2770,"Sara McMann","Lina Länsberg",-135,105,"135","2020-01-25",2204
3734,"Gillian Robertson","Molly McCann",130,-155,"125","2018-05-27",3043
4774,"Sage Northcutt","Enrique Marín",-465,365,"155","2016-07-09",3931
5462,"George Sullivan","Dominic Waters",-230,200,"170","2015-07-12",4381
6268,"Rashad Evans","Chael Sonnen",-195,165,"205","2013-11-16",5178
7262,"John Makdessi","Pat Audinwood",120,-145,"155","2010-12-11",6198
7982,"Thiago Silva","Tomasz Drwal",-325,263,"205","2007-09-08",6918
2198,"Francis Ngannou","Stipe Miocic",-135,115,"265","2021-03-27",1599
1726,"Damon Jackson","Kamuela Kirk",-120,100,"145","2022-03-12",1127
2781,"Drew Dober","Nasrat Haqparast",265,-350,"155","2020-01-18",2215
3735,"Elias Theodorou","Trevor Smith",-405,315,"185","2018-05-27",3044
4784,"Gray Maynard","Fernando Bruno",-155,135,"145","2016-07-08",3941
5476,"Lorenz Larkin","Santiago Ponzinibbio",-175,150,"170","2015-06-27",4395
6280,"Cezar Ferreira","Daniel Sarafian",-180,160,"185","2013-11-09",5190
7272,"Pablo Garza","Fredson Paixão",165,-195,"145","2010-12-04",6208
7993,"Kenny Florian","Alvin Robinson",-233,188,"155","2007-07-07",6930
2297,"Marcin Prachnio","Khalil Rountree Jr.",290,-400,"205","2021-01-23",1735
1766,"Mario Bautista","Jay Perrin",-365,280,"135","2022-02-19",1167
2794,"Raoni Barcelos","Said Nurmagomedov",-105,-125,"135","2019-12-21",2228
3743,"Alexandre Pantoja","Brandon Moreno",-115,-115,"125","2018-05-19",3052
4824,"Sean Strickland","Tom Breese",-105,-115,"170","2016-06-04",3981
5495,"Fabrício Werdum","Cain Velasquez",400,-500,"265","2015-06-13",4414
6292,"Yoel Romero","Ronny Markes",-180,150,"185","2013-11-06",5202
7284,"Nik Lentz","Tyson Griffin",180,-220,"155","2010-11-20",6220
8006,"Joe Lauzon","Brandon Melendez",-550,400,"155","2007-06-23",6943
2702,"Zhang Weili","Joanna Jędrzejczyk",-195,165,"115","2020-03-07",2136
1770,"Renato Moicano","Alexander Hernandez",-155,135,"155","2022-02-12",1171
2808,"Jessica Eye","Viviane Araujo",170,-210,"125","2019-12-14",2242
3763,"Frankie Edgar","Cub Swanson",-300,250,"145","2018-04-21",3072
4548,"Randy Brown","Brian Camozzi",-150,130,"170","2016-12-09",3705
5506,"Dan Henderson","Tim Boetsch",160,-190,"185","2015-06-06",4425
6302,"Derek Brunson","Brian Houston",-175,150,"185","2013-11-06",5212
7294,"Carlos Eduardo Rocha","Kris McCray",-115,-115,"170","2010-11-13",6230
8017,"Eddie Sanchez","Colin Robinson",-215,175,"265","2007-06-16",6954
2762,"Michael Chiesa","Rafael Dos Anjos",180,-230,"170","2020-01-25",2196
1803,"Vanessa Demopoulos","Silvana Gómez Juárez",-140,120,"115","2022-01-22",1204
2818,"Bryce Mitchell","Matt Sayles",-105,-125,"145","2019-12-07",2252
3772,"Anthony Rocco Martin","Keita Nakamura",-210,190,"170","2018-04-21",3081
4560,"Brandon Moreno","Ryan Benoit",-170,150,"125","2016-12-03",3717
5508,"Dustin Poirier","Yancy Medeiros",-260,200,"155","2015-06-06",4427
6310,"Luke Barnatt","Andrew Craig",185,-200,"185","2013-10-26",5220
7305,"Jon Madsen","Gilbert Yvel",-220,180,"265","2010-10-23",6241
8030,"Houston Alexander","Keith Jardine",450,-600,"205","2007-05-26",6968
3227,"Rafael Dos Anjos","Kevin Lee",125,-155,"170","2019-05-18",2536
1851,"Cheyanne Vlismas","Mallory Martin",-200,160,"115","2021-12-04",1252
2828,"Ricardo Ramos","Eduardo Garagorri",-370,280,"145","2019-11-16",2262
3788,"Rose Namajunas","Joanna Jędrzejczyk",-115,-110,"115","2018-04-07",3097
4570,"Alexander Volkanovski","Yusuke Kasuya",-150,120,"155","2016-11-26",3727
5522,"Francisco Trinaldo","Norman Parke",225,-270,"155","2015-05-30",4441
6323,"KJ Noons","George Sotiropoulos",-165,135,"155","2013-10-19",5233
7315,"Fábio Maldonado","James McSweeney",-245,200,"205","2010-10-16",6251
8041,"Paul Taylor","Edilberto de Oliveira",205,-255,"170","2007-04-21",6983
3426,"Amanda Nunes","Cristiane Justino",160,-200,"145","2018-12-29",2735
1887,"Chris Barnett","Gian Villante",110,-130,"265","2021-11-06",1288
2840,"Magomed Ankalaev","Dalcha Lungiambula",-410,325,"205","2019-11-09",2274
3807,"Brian Ortega","Frankie Edgar",135,-155,"145","2018-03-03",3116
4585,"Sérgio Moraes","Zak Ottow",-155,135,"170","2016-11-19",3742
5539,"Islam Makhachev","Leo Kuntz",-450,350,"155","2015-05-23",4458
6334,"Igor Araújo","Ildemar Alcântara",285,-350,"170","2013-10-09",5244
7327,"Nate Marquardt","Rousimar Palhares",-240,195,"185","2010-09-15",6263
8052,"Justin McCully","Antoni Hardonk",355,-425,"265","2007-04-05",6994
3665,"Derrick Lewis","Francis Ngannou",265,-295,"265","2018-07-07",2974
1929,"Marina Rodriguez","Mackenzie Dern",165,-195,"115","2021-10-09",1330
2858,"Hakeem Dawodu","Julio Arce",-120,-110,"145","2019-11-02",2292
3822,"Brian Kelleher","Renan Barão",130,-155,"135","2018-02-24",3131
4596,"Jack Marshman","Magnus Cedenblad",205,-245,"185","2016-11-19",3753
5553,"Stipe Miocic","Mark Hunt",-240,190,"265","2015-05-09",4472
6348,"Michel Prazeres","Jesse Ronson",105,-125,"155","2013-09-21",5258
7338,"Randy Couture","James Toney",-600,450,"265","2010-08-28",6274
8061,"Rich Franklin","Jason MacDonald",-350,290,"185","2007-03-03",7004
3806,"Cristiane Justino","Yana Santos",-1000,600,"145","2018-03-03",3115
1968,"Joaquin Buckley","Antônio Arroyo",-190,160,"185","2021-09-18",1369
2867,"Sergei Pavlovich","Maurice Greene",-240,190,"265","2019-10-26",2301
4692,"Peter Sobotta","Nicolas Dalby",170,-200,"170","2016-09-03",3849
4605,"Conor McGregor","Eddie Alvarez",-160,140,"155","2016-11-12",3762
5562,"Alex Chambers","Kailin Curran",205,-245,"115","2015-05-09",4481
6358,"Lucas Martins","Ramiro Hernandez",-120,100,"135","2013-09-04",5268
7346,"Mike Pierce","Amilcar Alves",-315,240,"170","2010-08-28",6282
8067,"Quinton Jackson","Marvin Eastman",-800,600,"205","2007-02-03",7014
4745,"Francis Ngannou","Bojan Mihajlović",-600,400,"265","2016-07-23",3902
2013,"Tecia Torres","Angela Hill",-160,135,"115","2021-08-07",1414
2880,"Sean Brady","Court McGee",-190,155,"170","2019-10-18",2314
4702,"Sam Alvey","Kevin Casey",-205,175,"185","2016-08-27",3859
4615,"Liz Carmouche","Katlyn Chookagian",145,-170,"135","2016-11-12",3772
5579,"Max Holloway","Cub Swanson",125,-145,"145","2015-04-18",4498
6368,"Tim Elliott","Louis Gaudinot",-240,190,"125","2013-08-31",5278
7356,"Stefan Struve","Christian Morecraft",-200,160,"265","2010-08-07",6292
8081,"Chuck Liddell","Tito Ortiz",-220,180,"205","2006-12-30",7028
5240,"Alistair Overeem","Junior Dos Santos",200,-240,"265","2015-12-19",4159
2028,"Chris Gruetzemacher","Rafa García",265,-330,"155","2021-07-31",1429
2890,"Mike Davis","Thomas Gifford",-285,225,"155","2019-10-12",2324
4712,"Tim Means","Sabah Homasi",-400,320,"170","2016-08-20",3869
4625,"Douglas Silva de Andrade","Henry Briones",-120,100,"135","2016-11-05",3782
5590,"Paweł Pawlak","Sheldon Westcott",180,-220,"170","2015-04-11",4509
6381,"Brandon Thatch","Justin Edwards",-270,220,"170","2013-08-28",5291
7358,"Jon Jones","Vladimir Matyushenko",-700,500,"205","2010-08-01",6294
8091,"Josh Koscheck","Jeff Joslin",-305,235,"170","2006-12-13",7038
5542,"Gegard Mousasi","Constantinos Philippou",-750,500,"185","2015-05-16",4461
2034,"Raulian Paiva","Kyler Phillips",230,-290,"135","2021-07-24",1435
2899,"Serghei Spivac","Tai Tuivasa",240,-310,"265","2019-10-05",2333
4762,"Cortney Casey","Cristina Stanciu",130,-160,"115","2016-07-13",3919
4633,"Mirsad Bektić","Russell Doane",-600,425,"145","2016-10-08",3790
5602,"Michael Chiesa","Mitch Clarke",-410,330,"155","2015-04-04",4521
6395,"Diego Brandão","Daniel Pineda",-190,165,"145","2013-08-17",5305
7370,"Chris Lytle","Matt Brown",-215,180,"170","2010-07-03",6306
8106,"Anderson Silva","Rich Franklin",185,-225,"185","2006-10-14",7063
6375,"Rafael Dos Anjos","Donald Cerrone",-115,-130,"155","2013-08-28",5285
2043,"Diana Belbiţă","Hannah Goldy",-110,-110,"115","2021-07-24",1444
2908,"Jared Cannonier","Jack Hermansson",230,-300,"185","2019-09-28",2342
4818,"Dan Henderson","Hector Lombard",270,-330,"185","2016-06-04",3975
4646,"Shamil Abdurakhimov","Walt Harris",-130,110,"265","2016-10-01",3803
5607,"Alexander Yakovlev","Gray Maynard",-145,125,"155","2015-04-04",4526
6402,"Thales Leites","Tom Watson",-165,140,"185","2013-08-03",5312
7381,"Chris Leben","Aaron Simpson",265,-300,"185","2010-06-19",6317
8116,"Jason MacDonald","Ed Herman",225,-285,"185","2006-10-10",7073
6488,"Ovince Saint Preux","Gian Villante",-150,135,"205","2013-04-27",5398
2053,"Rodrigo Nascimento","Alan Baudot",-390,310,"265","2021-07-17",1454
2916,"Ismail Naurdiev","Siyar Bahadurzada",-225,175,"170","2019-09-28",2350
6773,"Rafaello Oliveira","Yoislandy Izquierdo",165,-200,"155","2012-07-07",5682
4662,"Alan Patrick","Stevie Ray",140,-165,"155","2016-09-24",3819
5611,"Erick Silva","Josh Koscheck",-450,350,"170","2015-03-21",4530
6408,"Rani Yahya","Josh Clopton",-1000,700,"145","2013-08-03",5318
7392,"Ben Rothwell","Gilbert Yvel",-175,150,"265","2010-06-12",6328
8126,"Chuck Liddell","Renato Sobral",-330,270,"205","2006-08-26",7089
7127,"Junior Dos Santos","Shane Carwin",-165,140,"265","2011-06-11",6063
2062,"Dricus Du Plessis","Trevin Giles",-120,-105,"185","2021-07-10",1463
2925,"Steven Peterson","Martín Bravo",115,-145,"145","2019-09-21",2359
6833,"Donald Cerrone","Jeremy Stephens",-230,195,"155","2012-05-15",5742
4672,"Belal Muhammad","Augusto Montaño",-450,350,"170","2016-09-17",3829
5621,"Fredy Serrano","Bentley Syler",-150,130,"125","2015-03-21",4540
6417,"Melvin Guillard","Mac Danzig",-160,135,"155","2013-07-27",5327
7404,"John Hathaway","Diego Sanchez",175,-205,"170","2010-05-29",6340
8135,"Diego Sanchez","Karo Parisyan",-103,-127,"170","2006-08-17",7098
3003,"Lauren Murphy","Mara Romero Borella",165,-205,"125","2019-08-03",2437
2074,"Jeremiah Wells","Warlley Alves",190,-240,"170","2021-06-26",1475
2937,"Uriah Hall","Antônio Carlos Júnior",210,-270,"185","2019-09-14",2371
3896,"Lucie Pudilová","Sarah Moras",-155,135,"135","2018-02-18",3148
4690,"Nick Hein","Tae Hyun Bang",-320,265,"155","2016-09-03",3847
5633,"Germaine de Randamie","Larissa Pacheco",105,-125,"135","2015-03-14",4552
6424,"Frankie Edgar","Charles Oliveira",-650,450,"145","2013-07-06",5334
7416,"Joe Doerksen","Tom Lawlor",451,-565,"185","2010-05-08",6352
8148,"Joe Stevenson","Yves Edwards",160,-200,"155","2006-07-08",7111
3511,"Nad Narimani","Anderson Dos Santos",-390,300,"145","2018-11-17",2820
2084,"Matt Brown","Dhiego Lima",150,-185,"170","2021-06-19",1485
2951,"Zubaira Tukhugov","Lerone Murphy",-315,245,"145","2019-09-07",2385
3911,"Lyoto Machida","Eryk Anders",205,-225,"185","2018-02-03",3163
4755,"Tony Ferguson","Lando Vannata",-750,475,"155","2016-07-13",3912
5645,"Frank Mir","Antônio Silva",150,-180,"265","2015-02-22",4564
6436,"Ryan Jimmo","Igor Pokrajac",-310,270,"205","2013-06-15",5346
7427,"Phil Davis","Alexander Gustafsson",-525,395,"205","2010-04-10",6363
8160,"Michael Bisping","Josh Haynes",-525,425,"205","2006-06-24",7126
4151,"Jordan Rinaldi","Alvaro Herrera Mendoza",-220,180,"155","2017-08-05",3403
2096,"Brad Riddell","Drew Dober",120,-150,"155","2021-06-12",1497
2972,"Sodiq Yusuff","Gabriel Benítez",-280,230,"145","2019-08-17",2406
3925,"Drew Dober","Frank Camacho",-180,150,"170","2018-01-27",3177
6761,"Marcelo Guimarães","Dan Stittgen",-400,310,"170","2012-07-11",5670
5656,"Benson Henderson","Brandon Thatch",135,-160,"170","2015-02-14",4575
6445,"Fabrício Werdum","Antônio Rodrigo Nogueira",-275,220,"265","2013-06-08",5355
7439,"Gleison Tibau","Caol Uno",-298,247,"155","2010-03-31",6375
8162,"Keith Jardine","Wilson Gouveia",-475,375,"205","2006-06-24",7128
5982,"Kelvin Gastelum","Nicholas Musoke",-380,315,"170","2014-06-28",4892
2107,"Roman Dolidze","Laureano Staropoli",-160,140,"185","2021-06-05",1508
2991,"Chris Gutierrez","Geraldo de Freitas",115,-145,"135","2019-08-10",2425
3933,"Cory Sandhagen","Austin Arnett",-200,170,"145","2018-01-27",3185
6815,"Myles Jury","Chris Saunders",-320,270,"155","2012-06-01",5724
5667,"Tyron Woodley","Kelvin Gastelum",-215,175,"180","2015-01-31",4586
6455,"Caio Magalhães","Karlos Vémola",105,-125,"185","2013-06-08",5365
7450,"Rousimar Palhares","Tomasz Drwal",-225,180,"185","2010-03-27",6386
8173,"Jeremy Horn","Chael Sonnen",-325,255,"185","2006-05-27",7139
6026,"Warlley Alves","Marcio Alexandre Junior",-200,170,"185","2014-05-31",4936
2118,"Rob Font","Cody Garbrandt",-130,105,"135","2021-05-22",1519
3045,"Jan Błachowicz","Luke Rockhold",195,-250,"205","2019-07-06",2479
3935,"Daniel Cormier","Volkan Oezdemir",-350,280,"205","2018-01-20",3187
6825,"Jamie Varner","Edson Barboza",400,-540,"155","2012-05-26",5734
5674,"Rafael Natal","Tom Watson",-135,115,"185","2015-01-31",4593
6472,"Rafael Natal","João Zeferino",-315,270,"185","2013-05-18",5382
7457,"Clay Guida","Shannon Gugerty",-400,333,"155","2010-03-21",6393
8184,"Thiago Alves","Derrick Noble",-317,287,"170","2006-04-15",7151
2130,"Charles Oliveira","Michael Chandler",-130,110,"155","2021-05-15",1531
3056,"Demian Maia","Anthony Rocco Martin",-170,140,"170","2019-06-29",2490
3951,"Irene Aldana","Talita Bernardo",-150,130,"135","2018-01-14",3203
6845,"Alan Belcher","Rousimar Palhares",185,-215,"185","2012-05-05",5754
5689,"Conor McGregor","Dennis Siver",-1150,850,"145","2015-01-18",4608
6485,"Phil Davis","Vinny Magalhães",-300,250,"205","2013-04-27",5395
7463,"Jason Brilz","Eric Schafer",-143,121,"205","2010-03-21",6399
8199,"Chuck Liddell","Randy Couture",-135,115,"205","2006-02-04",7169
2131,"Beneil Dariush","Tony Ferguson",-155,135,"155","2021-05-15",1532
3057,"Vinc Pichel","Roosevelt Roberts",200,-260,"155","2019-06-29",2491
3964,"Matheus Nicolau","Louis Smolka",-225,175,"125","2017-12-30",3216
6881,"Demetrious Johnson","Ian McCall",-310,260,"125","2012-03-02",5790
5702,"Donald Cerrone","Myles Jury",-130,105,"155","2015-01-03",4621
6497,"Matt Brown","Jordan Mein",280,-330,"170","2013-04-20",5406
7472,"James Te Huna","Igor Pokrajac",-181,146,"205","2010-02-20",6408
8216,"Rich Franklin","Nate Quarry",-350,260,"185","2005-11-19",7186
2141,"Christos Giagos","Sean Soriano",-225,175,"155","2021-05-15",1542
3074,"Jairzinho Rozenstruik","Allen Crowder",-225,175,"265","2019-06-22",2508
3977,"Brian Ortega","Cub Swanson",-115,-115,"145","2017-12-09",3229
6914,"Renan Barão","Scott Jorgensen",-225,190,"135","2012-02-04",5823
5707,"Cody Garbrandt","Marcus Brimage",105,-115,"135","2015-01-03",4626
6502,"Jorge Masvidal","Tim Means",-125,100,"155","2013-04-20",5411
7484,"Gray Maynard","Nate Diaz",-305,256,"155","2010-01-11",6420
8232,"Chuck Liddell","Randy Couture",205,-255,"205","2005-04-16",7240
2153,"Ion Cutelaba","Dustin Jacoby",-120,110,"205","2021-05-01",1554
3084,"Alexa Grasso","Karolina Kowalkiewicz",-120,-110,"115","2019-06-08",2518
3986,"Frankie Saenz","Merab Dvalishvili",145,-170,"135","2017-12-09",3238
6953,"Nate Diaz","Donald Cerrone",235,-285,"155","2011-12-30",5862
5711,"Marion Reneau","Alexis Dufresne",185,-220,"138","2015-01-03",4630
6515,"Cole Miller","Bart Palaszewski",130,-155,"145","2013-04-13",5424
7495,"Rashad Evans","Thiago Silva",-218,165,"205","2010-01-02",6431
8246,"Karo Parisyan","Chris Lytle",-110,-110,"170","2005-02-05",7264
7642,"Tim Hague","Pat Barry",273,-328,"265","2009-05-23",6578
2166,"Anthony Smith","Jimmy Crute",215,-240,"205","2021-04-24",1567
3100,"Devin Clark","Darko Stošić",-115,-115,"205","2019-06-01",2534
4001,"Dominick Reyes","Jeremy Kimball",-500,400,"205","2017-12-02",3253
6982,"Steven Siler","Josh Clopton",-165,135,"145","2011-12-03",5891
5728,"Joanna Jędrzejczyk","Cláudia Gadelha",255,-300,"115","2014-12-13",4647
6529,"Tom Lawlor","Michael Kuiper",-150,125,"185","2013-04-06",5438
7504,"Rafaello Oliveira","John Gunderson",-195,160,"155","2010-01-02",6440
8259,"Ken Shamrock","Kimo Leopoldo",-135,105,"265","2004-06-19",7281
2177,"Jacob Malkoun","Abdul Razak Alhassan",240,-310,"185","2021-04-17",1578
4746,"Felice Herrig","Kailin Curran",115,-135,"115","2016-07-23",3903
4012,"Shana Dobson","Ariel Beck",-215,180,"125","2017-12-01",3264
7008,"Thiago Alves","Papy Abedi",-340,275,"170","2011-11-05",5917
5741,"Felice Herrig","Lisa Ellis",-360,300,"115","2014-12-12",4660
6539,"John Makdessi","Daron Cruickshank",-125,110,"155","2013-03-16",5448
7517,"Matt Hamill","Jon Jones",240,-285,"205","2009-12-05",6453
8262,"Matt Hughes","Renato Verissimo",-170,140,"170","2004-06-19",7284
2192,"John Makdessi","Ignacio Bahamondes",175,-205,"156","2021-04-10",1593
4809,"Krzysztof Jotko","Tamdan McCrory",105,-125,"185","2016-06-18",3966
4029,"Jake Matthews","Bojan Veličković",-145,125,"170","2017-11-18",3281
7036,"Aaron Simpson","Eric Schafer",-440,340,"185","2011-10-08",5945
5754,"Corey Anderson","Justin Jones",-450,350,"205","2014-12-06",4673
6549,"Brad Tavares","Riki Fukuda",-125,110,"84","2013-03-02",5458
7530,"Amir Sadollah","Phil Baroni",-238,193,"170","2009-11-21",6466
8266,"Trevor Prangley","Curtis Stout",-275,225,"185","2004-06-19",7288
2208,"Derek Brunson","Kevin Holland",170,-190,"185","2021-03-20",1609
6741,"Renan Barão","Urijah Faber",-190,160,"135","2012-07-21",5650
4032,"Ryan Benoit","Ashkan Mokhtarian",-280,230,"125","2017-11-18",3284
6781,"Hugo Viana","John Teixeira",-215,175,"145","2012-06-23",5690
5764,"Ruslan Magomedov","Josh Copeland",-200,170,"265","2014-11-22",4683
6563,"Kenny Robertson","Brock Jardine",135,-150,"170","2013-02-23",5472
8300,"BJ Penn","Caol Uno",-350,250,"155","2003-02-28",7340
8279,"Josh Thomson","Hermes França",-115,-115,"155","2004-01-31",7303
2226,"Rani Yahya","Ray Rodriguez",-300,235,"135","2021-03-13",1627
3233,"Aspen Ladd","Sijara Eubanks",-260,200,"135","2019-05-18",2542
4040,"Matt Brown","Diego Sanchez",-350,280,"170","2017-11-11",3292
6831,"Chan Sung Jung","Dustin Poirier",285,-345,"145","2012-05-15",5740
