"id","name","weight","height","reach","stance","date_of_birth","gender"
146,"Daichi Abe",170,71,71,"Orthodox","1991-11-27","male"
152,"Israel Adesanya",185,76,80,"Switch","1989-07-22","male"
154,"Jessica Aguilar",115,63,63,"Orthodox","1982-05-08","female"
156,"Jesus Aguilar",125,64,62,"Orthodox","1996-03-13","male"
158,"Nick Aguirre",145,69,74,"Southpaw","1996-01-15","male"
160,"Omari Akhmedov",185,72,73,"Orthodox","1987-10-12","male"
162,"Rostem Akman",170,70,72,"Switch","1991-12-19","male"
166,"Amir Albazi",125,65,68,"Orthodox","1993-10-27","male"
168,"Junior Albini",264,75,74,"Orthodox","1991-03-15","male"
170,"Iuri Alcantara",135,69,71,"Southpaw","1980-08-04","male"
172,"Irene Aldana",135,69,68,"Orthodox","1988-03-26","female"
176,"JJ Aldrich",125,65,67,"Southpaw","1992-09-29","female"
178,"Jim Alers",145,69,71,"Orthodox","1986-10-14","male"
180,"Houston Alexander",205,72,72,"Orthodox","1972-03-22","male"
182,"Marcio Alexandre Junior",185,72,75,"Southpaw","1989-05-05","male"
184,"Sultan Aliev",170,71,74,"Orthodox","1984-09-17","male"
186,"Ikram Aliskerov",185,72,76,"Southpaw","1992-12-07","male"
188,"John Allan",205,73,75,"Orthodox","1993-02-22","male"
190,"Brendan Allen",185,74,75,"Orthodox","1995-12-28","male"
192,"Ricardo Almeida",170,72,74,"Orthodox","1976-11-29","male"
194,"Jailton Almeida",205,75,79,"Orthodox","1991-06-26","male"
196,"Sarah Alpar",135,64,63,"Southpaw","1991-06-01","female"
198,"Victor Altamirano",125,68,70,"Switch","1991-01-23","male"
202,"Thiago Alves",170,69,70,"Orthodox","1983-10-03","male"
204,"Rafael Alves",155,68,68,"Orthodox","1990-11-14","male"
206,"Adlan Amagov",170,74,76,"Orthodox","1986-10-30","male"
208,"Alen Amedovski",185,70,74,"Orthodox","1988-04-06","male"
210,"Jaqueline Amorim",115,63,68,"Orthodox","1995-06-24","female"
212,"Corey Anderson",205,75,79,"Orthodox","1989-09-22","male"
214,"Jessica Andrade",115,61,62,"Orthodox","1991-09-25","female"
220,"Chad Anheliger",135,66,64,"Orthodox","1986-12-01","male"
222,"Gadzhimurad Antigulov",205,71,70,"Orthodox","1987-02-09","male"
224,"Shinsho Anzai",170,67,70,"Orthodox","1985-12-01","male"
226,"Felipe Arantes",135,68,73,"Orthodox","1988-02-09","male"
228,"Viviane Araujo",125,64,68,"Orthodox","1986-11-21","female"
230,"Dan Argueta",135,67,68,"Southpaw","1993-08-13","male"
232,"Andrei Arlovski",240,75,77,"Orthodox","1979-02-04","male"
234,"Austin Arnett",145,72,72,"Orthodox","1991-10-22","male"
236,"Matt Arroyo",170,70,72,"Orthodox","1982-09-01","male"
240,"Askar Askarov",125,66,67,"Orthodox","1992-10-09","male"
242,"Khusein Askhabov",145,68,69,"Orthodox","1995-02-13","male"
244,"Ben Askren",170,71,73,"Orthodox","1984-07-18","male"
246,"Junior Assuncao",145,69,72,"Orthodox","1981-06-24","male"
248,"Rich Attonito",170,70,72,"Orthodox","1977-06-16","male"
250,"Marcus Aurelio",155,70,74,"Orthodox","1973-08-18","male"
252,"Julia Avila",135,67,68,"Orthodox","1988-05-11","female"
254,"Abu Azaitar",185,69,76,"Orthodox","1986-03-10","male"
256,"Hunter Azure",145,68,69,"Orthodox","1992-03-02","male"
258,"Ryan Bader",205,74,74,"Orthodox","1983-06-07","male"
260,"Ali Bagautinov",125,64,65,"Orthodox","1985-06-10","male"
262,"Siyar Bahadurzada",170,71,73,"Orthodox","1984-04-17","male"
268,"Humberto Bandenay",145,71,71,"Southpaw","1994-09-04","male"
270,"Shauna Bannon",115,65,65,"Switch","1993-10-23","female"
272,"Renan Barao",145,66,70,"Orthodox","1987-01-31","male"
274,"Bryan Barberena",170,72,72,"Southpaw","1989-05-03","male"
276,"Raoni Barcelos",135,67,67,"Orthodox","1987-05-01","male"
278,"Luke Barnatt",185,78,77,"Orthodox","1988-04-13","male"
282,"Chris Barnett",265,69,75,"Orthodox","1986-06-14","male"
284,"Peter Barrett",145,70,73,"Southpaw","1986-08-10","male"
286,"Francimar Barroso",205,73,75,"Orthodox","1980-02-28","male"
288,"Dean Barry",170,70,72,"Orthodox","1992-07-03","male"
290,"Javid Basharat",135,69,69,"Orthodox","1995-09-07","male"
292,"Bryan Battle",170,73,77,"Orthodox","1994-09-21","male"
294,"Mario Bautista",135,69,69,"Switch","1993-07-01","male"
298,"Johnny Bedford",135,70,71,"Orthodox","1983-01-06","male"
302,"Mirsad Bektic",145,68,70,"Orthodox","1991-02-16","male"
304,"Alan Belcher",185,74,75,"Orthodox","1984-04-24","male"
308,"Joey Beltran",185,73,75,"Orthodox","1981-12-08","male"
310,"Joseph Benavidez",125,64,65,"Southpaw","1984-07-31","male"
312,"DeAnna Bennett",125,64,68,"Orthodox","1984-11-18","female"
314,"Ryan Benoit",125,65,68,"Orthodox","1989-08-25","male"
316,"Dennis Bermudez",155,66,66,"Orthodox","1986-12-13","male"
318,"Talita Bernardo",135,64,68,"Orthodox","1987-03-04","female"
320,"Arjan Bhullar",245,73,75,"Orthodox","1986-05-13","male"
322,"Bibulatov Magomed",125,65,65,"Orthodox","1988-08-22","male"
324,"Blake Bilder",145,68,68,"Switch","1990-07-12","male"
326,"Anthony Birchak",135,68,69,"Orthodox","1986-05-16","male"
330,"Brad Blackburn",170,70,73,"Orthodox","1977-05-25","male"
332,"Da'Mon Blackshear",135,70,72,"Switch","1994-08-12","male"
333,"Erin Blanchfield",125,64,66,"Orthodox","1999-05-04","female"
147,"Klidson Abreu",205,72,74,"Orthodox","1992-12-24","male"
149,"Juan Adams",265,77,80,"Orthodox","1992-01-16","male"
151,"Zarrukh Adashev",125,65,65,"Southpaw","1992-07-29","male"
153,"Mariya Agapova",125,66,68,"Southpaw","1997-04-07","female"
155,"Kevin Aguilar",155,67,73,"Orthodox","1988-09-07","male"
157,"Christian Aguilera",170,69,72,"Switch","1991-11-25","male"
161,"Yoshihiro Akiyama",170,70,75,"Orthodox","1975-07-29","male"
163,"Mostapha Al-Turk",245,74,77,"Orthodox","1973-07-14","male"
165,"Alatengheili",135,65,66,"Orthodox","1991-12-14","male"
167,"John Albert",135,68,68,"Orthodox","1986-10-13","male"
169,"Aleksandra Albu",115,62,63,"Orthodox","1990-07-14","female"
171,"Ildemar Alcantara",185,74,78,"Orthodox","1982-11-18","male"
173,"Hector Aldana",170,71,72,"Orthodox","1988-08-17","male"
175,"Jose Aldo",135,67,70,"Orthodox","1986-09-09","male"
177,"Irina Alekseeva",135,68,67,"Orthodox","1990-06-27","female"
179,"John Alessio",155,70,72,"Orthodox","1979-07-05","male"
181,"Lucas Alexander",145,71,73,"Orthodox","1995-07-28","male"
183,"Bill Algeo",145,72,73,"Switch","1989-06-09","male"
185,"Nurullo Aliev",155,70,72,"Orthodox","2000-12-08","male"
189,"Arnold Allen",145,68,70,"Southpaw","1994-01-22","male"
191,"Ben Alloway",170,71,76,"Orthodox","1981-02-19","male"
193,"Thomas Almeida",145,67,70,"Southpaw","1991-07-31","male"
195,"Lucas Almeida",145,71,71,"Orthodox","1991-01-31","male"
197,"Ali AlQaisi",135,66,68,"Orthodox","1990-09-23","male"
199,"Eddie Alvarez",155,69,69,"Orthodox","1984-01-11","male"
201,"Joel Alvarez",155,75,77,"Orthodox","1993-03-02","male"
203,"Warlley Alves",170,71,72,"Orthodox","1991-01-04","male"
205,"Sam Alvey",185,74,75,"Southpaw","1986-05-06","male"
209,"Makwan Amirkhani",145,70,72,"Southpaw","1988-11-08","male"
211,"Eryk Anders",185,73,75,"Southpaw","1987-04-21","male"
213,"Megan Anderson",145,72,72,"Orthodox","1990-02-11","female"
215,"Viscardi Andrade",170,71,75,"Orthodox","1984-03-08","male"
217,"Dylan Andrews",185,73,74,"Switch","1979-11-15","male"
219,"Collin Anglin",145,69,71,"Orthodox","1993-02-20","male"
221,"Magomed Ankalaev",205,75,75,"Orthodox","1992-06-02","male"
225,"Aoriqileng",135,67,69,"Orthodox","1993-06-25","male"
227,"Igor Araujo",170,73,77,"Orthodox","1980-12-06","male"
229,"Julio Arce",135,67,70,"Southpaw","1989-10-27","male"
233,"Garrett Armfield",135,66,70,"Orthodox","1996-10-09","male"
235,"Akbarh Arreola",155,70,71,"Southpaw","1983-01-14","male"
237,"Antonio Arroyo",185,75,73,"Orthodox","1989-07-01","male"
239,"Yanal Ashmouz",155,69,68,"Orthodox","1995-03-31","male"
144,"Hamdy Abdelwahab",264,74,72,"Southpaw","1993-01-22","male"
145,"Shamil Abdurakhimov",235,75,76,"Orthodox","1981-09-02","male"
241,"Cyril Asker",247,72,74,"Orthodox","1985-12-24","male"
243,"Scott Askham",185,75,75,"Southpaw","1988-05-20","male"
245,"Tom Aspinall",256,77,78,"Orthodox","1993-04-11","male"
247,"Raphael Assuncao",135,65,66,"Orthodox","1982-07-19","male"
249,"Olivier Aubin-Mercier",155,69,70,"Southpaw","1989-02-23","male"
253,"Jessin Ayari",155,72,73,"Orthodox","1992-05-31","male"
255,"Ottman Azaitar",155,68,71,"Switch","1990-02-20","male"
257,"Seth Baczynski",170,75,75,"Orthodox","1981-10-26","male"
259,"Miguel Baeza",170,74,74,"Orthodox","1992-08-23","male"
261,"Melsik Baghdasaryan",145,69,70,"Southpaw","1992-01-28","male"
263,"Ignacio Bahamondes",155,75,75,"Orthodox","1997-08-27","male"
265,"Shamar Bailey",155,69,75,"Southpaw","1982-09-22","male"
267,"Oluwale Bamgbose",185,71,78,"Switch","1987-08-04","male"
269,"Tae Hyun Bang",155,69,71,"Switch","1983-04-15","male"
271,"Antonio Banuelos",135,65,63,"Orthodox","1979-09-23","male"
273,"Maycee Barber",125,65,65,"Switch","1998-05-18","female"
275,"Edson Barboza",145,71,75,"Orthodox","1986-01-21","male"
277,"Daniel Barez",125,66,66,"Orthodox","1988-12-10","male"
281,"Josh Barnett",250,75,78,"Orthodox","1977-11-10","male"
283,"Phil Baroni",170,69,72,"Orthodox","1976-04-16","male"
285,"Marc-Andre Barriault",185,73,74,"Orthodox","1990-02-18","male"
287,"Pat Barry",235,71,74,"Orthodox","1979-07-07","male"
289,"Enrique Barzola",145,67,70,"Orthodox","1989-04-28","male"
291,"Farid Basharat",135,68,71,"Orthodox","1997-08-02","male"
293,"Alan Baudot",243,75,79,"Orthodox","1988-02-01","male"
295,"Chris Beal",125,67,69,"Orthodox","1985-08-06","male"
297,"Ariel Beck",125,66,66,"Southpaw","1990-09-16","female"
299,"Rolando Bedoya",170,71,74,"Orthodox","1997-01-13","male"
303,"Diana Belbita",115,67,68,"Orthodox","1996-06-26","female"
305,"Vitor Belfort",185,72,74,"Southpaw","1977-04-01","male"
307,"Danilo Belluardo",155,72,74,"Southpaw","1994-07-21","male"
309,"Marco Beltran",125,68,69,"Orthodox","1986-05-18","male"
311,"Gabriel Benitez",155,68,71,"Southpaw","1988-06-15","male"
313,"Lance Benoist",170,71,72,"Southpaw","1988-08-26","male"
317,"Manny Bermudez",145,70,71,"Orthodox","1994-07-16","male"
319,"Matt Bessette",145,70,70,"Orthodox","1984-12-28","male"
321,"KB Bhullar",185,76,78,"Switch","1991-10-12","male"
323,"David Bielkheden",155,70,71,"Orthodox","1979-06-06","male"
327,"Michael Bisping",185,73,75,"Orthodox","1979-02-28","male"
329,"Jan Blachowicz",205,74,78,"Orthodox","1983-02-24","male"
334,"Maximo Blanco",145,68,71,"Orthodox","1983-10-16","male"
335,"Curtis Blaydes",265,76,80,"Orthodox","1991-02-18","male"
336,"Tereza Bleda",125,69,71,"Orthodox","2001-11-30","female"
337,"Mark Bocek",155,68,75,"Orthodox","1981-10-24","male"
338,"Kyle Bochniak",145,67,70,"Orthodox","1987-02-05","male"
339,"James Bochnovic",205,76,81,"Orthodox","1989-02-13","male"
340,"Tim Boetsch",185,72,74,"Orthodox","1981-01-28","male"
341,"Galore Bofando",170,71,72,"Switch","1982-05-22","male"
342,"Roman Bogatov",155,68,73,"Orthodox","1990-12-15","male"
343,"Mandy Bohm",125,67,71,"Orthodox","1989-07-30","female"
344,"Gaston Bolanos",135,67,69,"Orthodox","1992-09-14","male"
345,"Denys Bondar",125,66,69,"Orthodox","1992-06-27","male"
346,"Gabriel Bonfim",170,73,72,"Orthodox","1997-08-20","male"
347,"Ismael Bonfim",155,68,71,"Orthodox","1995-12-28","male"
348,"Stephan Bonnar",205,76,79,"Orthodox","1977-04-04","male"
349,"Rogerio Bontorin",125,65,67,"Orthodox","1992-04-25","male"
350,"Ray Borg",135,64,63,"Orthodox","1993-08-04","male"
351,"Caio Borralho",185,70,75,"Southpaw","1993-01-16","male"
353,"Viacheslav Borshchev",155,71,69,"Orthodox","1992-01-08","male"
354,"Tanner Boser",205,74,75,"Orthodox","1991-08-02","male"
355,"Steve Bosse",205,71,72,"Orthodox","1981-07-29","male"
356,"Poliana Botelho",125,68,67,"Orthodox","1988-12-15","female"
358,"Brian Bowles",135,67,70,"Orthodox","1980-06-22","male"
359,"Roger Bowling",155,69,68,"Orthodox","1982-12-05","male"
360,"Kyle Bradley",155,69,71,"Orthodox","1982-08-19","male"
361,"Sean Brady",170,70,72,"Orthodox","1992-11-23","male"
362,"Ramiz Brahimaj",170,70,72,"Orthodox","1992-11-17","male"
363,"David Branch",185,73,78,"Orthodox","1981-09-26","male"
364,"Diego Brandao",145,67,64,"Orthodox","1987-05-27","male"
365,"Bruna Brasil",115,66,65,"Orthodox","1993-09-07","female"
366,"Martin Bravo",145,68,71,"Southpaw","1993-09-21","male"
367,"Mike Breeden",155,70,70,"Orthodox","1989-04-21","male"
368,"Tom Breese",185,75,73,"Southpaw","1991-09-26","male"
369,"Elves Brener",155,70,72,"Orthodox","1997-09-27","male"
370,"Charlie Brenneman",155,70,70,"Orthodox","1981-02-09","male"
372,"Jason Brilz",205,71,71,"Orthodox","1975-07-07","male"
373,"Marcus Brimage",135,64,71,"Southpaw","1985-04-06","male"
374,"Henry Briones",135,68,69,"Orthodox","1980-10-22","male"
375,"Joanderson Brito",145,68,72,"Orthodox","1995-02-11","male"
376,"Jonathan Brookins",145,72,74,"Southpaw","1985-08-13","male"
377,"Will Brooks",155,70,72,"Orthodox","1986-10-08","male"
378,"Jarred Brooks",125,63,62,"Switch","1993-05-02","male"
379,"Rob Broughton",265,74,74,"Orthodox","1983-03-03","male"
380,"Matt Brown",170,72,75,"Orthodox","1981-01-10","male"
381,"Mike Brown",145,66,70,"Orthodox","1975-09-08","male"
382,"Randy Brown",170,75,78,"Orthodox","1990-07-08","male"
383,"Damien Brown",155,70,68,"Orthodox","1984-12-25","male"
384,"TJ Brown",145,69,72,"Switch","1990-05-22","male"
385,"Travis Browne",255,78,79,"Orthodox","1982-07-17","male"
386,"Cody Brundage",185,72,72,"Orthodox","1994-05-16","male"
387,"Derek Brunson",185,73,77,"Southpaw","1984-01-04","male"
388,"Lukasz Brzeski",236,76,78,"Orthodox","1992-05-17","male"
389,"Justin Buchholz",155,72,73,"Orthodox","1983-08-22","male"
390,"Joaquin Buckley",170,70,76,"Southpaw","1994-04-27","male"
391,"Martin Buday",265,76,77,"Orthodox","1991-11-11","male"
393,"Mayra Bueno Silva",135,66,66,"Orthodox","1991-08-22","female"
394,"Paul Buentello",245,74,77,"Orthodox","1974-01-16","male"
395,"Modestas Bukauskas",205,75,78,"Switch","1994-02-10","male"
396,"Shane Burgos",145,71,75,"Orthodox","1991-03-19","male"
397,"Joshua Burkman",170,70,72,"Orthodox","1980-04-10","male"
399,"Mads Burnell",145,68,69,"Orthodox","1994-03-06","male"
400,"Kevin Burns",170,70,74,"Orthodox","1980-03-03","male"
401,"Gilbert Burns",170,70,71,"Orthodox","1986-07-20","male"
402,"Herbert Burns",145,69,73,"Orthodox","1988-02-02","male"
403,"Dakota Bush",155,70,73,"Orthodox","1994-06-09","male"
404,"Jesse Butler",145,70,73,"Orthodox","1992-05-24","male"
405,"JP Buys",135,65,67,"Orthodox","1996-04-30","male"
406,"Dennis Buzukja",145,69,70,"Switch","1997-10-01","male"
407,"Charles Byrd",185,70,73,"Orthodox","1983-10-11","male"
408,"Yan Cabral",155,71,73,"Orthodox","1983-05-13","male"
409,"Alex Caceres",145,70,73,"Southpaw","1988-06-20","male"
410,"Vince Cachero",145,66,68,"Orthodox","1989-11-07","male"
411,"Priscila Cachoeira",125,67,65,"Orthodox","1988-08-19","female"
412,"Cynthia Calvillo",115,64,64,"Orthodox","1987-07-13","female"
413,"Frank Camacho",155,70,73,"Orthodox","1989-05-18","male"
414,"Fabricio Camoes",155,70,71,"Orthodox","1978-12-23","male"
415,"Chris Camozzi",185,74,75,"Orthodox","1986-11-20","male"
416,"Brian Camozzi",170,74,78,"Orthodox","1991-06-24","male"
417,"Shane Campbell",155,72,71,"Orthodox","1987-01-21","male"
418,"Will Campuzano",125,69,70,"Orthodox","1986-05-27","male"
419,"Aleksa Camur",205,73,74,"Orthodox","1995-09-25","male"
420,"Chico Camus",125,66,66,"Orthodox","1985-01-26","male"
421,"Carlos Candelario",125,68,68,"Southpaw","1991-06-04","male"
422,"Luiz Cane",185,74,77,"Southpaw","1981-04-24","male"
423,"Guido Cannetti",135,66,68,"Southpaw","1979-12-19","male"
424,"Jared Cannonier",185,71,77,"Switch","1984-03-16","male"
425,"Steve Cantwell",185,74,75,"Orthodox","1986-12-08","male"
427,"Bryan Caraway",135,68,68,"Orthodox","1984-08-04","male"
428,"Chris Cariaso",125,63,64,"Southpaw","1981-05-27","male"
429,"Antonio Carlos Junior",185,74,79,"Orthodox","1990-03-16","male"
430,"Spike Carlyle",145,68,71,"Switch","1993-05-06","male"
431,"Francis Carmont",205,75,78,"Orthodox","1981-10-11","male"
432,"Liz Carmouche",125,66,66,"Orthodox","1984-02-19","female"
433,"Roan Carneiro",170,71,76,"Orthodox","1978-06-02","male"
434,"Ariane Carnelossi",115,62,61,"Orthodox","1992-11-17","female"
435,"Luana Carolina",125,66,69,"Orthodox","1993-06-11","female"
436,"Clayton Carpenter",125,66,66,"Orthodox","1996-06-09","male"
438,"Antonio Carvalho",145,69,70,"Orthodox","1979-05-30","male"
439,"Shane Carwin",265,74,80,"Orthodox","1975-01-04","male"
440,"Johnny Case",155,70,72,"Orthodox","1989-06-28","male"
441,"Kevin Casey",185,71,77,"Southpaw","1981-06-15","male"
442,"Cortney Casey",125,67,67,"Orthodox","1987-05-05","female"
443,"John Castaneda",135,66,71,"Switch","1991-12-18","male"
444,"Danny Castillo",155,69,71,"Orthodox","1979-08-25","male"
445,"Nick Catone",185,72,72,"Southpaw","1981-09-01","male"
447,"Rafael Cavalcante",205,73,74,"Orthodox","1980-04-14","male"
448,"Magnus Cedenblad",185,77,79,"Orthodox","1982-04-10","male"
449,"Yosdenis Cedeno",155,68,69,"Orthodox","1985-02-12","male"
450,"Henry Cejudo",135,64,64,"Orthodox","1987-02-09","male"
452,"Donald Cerrone",155,73,73,"Orthodox","1983-03-29","male"
453,"Luan Chagas",170,72,75,"Orthodox","1993-06-17","male"
454,"Edgar Chairez",125,67,71,"Orthodox","1996-01-27","male"
455,"Alex Chambers",115,63,63,"Southpaw","1978-10-25","female"
456,"Michael Chandler",155,68,71,"Orthodox","1986-04-24","male"
457,"Chelsea Chandler",145,68,68,"Southpaw","1990-11-23","female"
458,"Ernest Chavez",145,68,70,"Orthodox","1983-06-27","male"
459,"Danny Chavez",145,68,67,"Orthodox","1987-03-14","male"
460,"Fabio Cherant",205,73,74,"Southpaw","1994-11-25","male"
462,"Macy Chiasson",135,71,72,"Orthodox","1991-07-27","male"
463,"Michael Chiesa",170,73,75,"Southpaw","1987-12-07","male"
464,"Giga Chikadze",145,72,74,"Orthodox","1988-08-25","male"
465,"Khamzat Chimaev",185,74,75,"Orthodox","1994-05-01","male"
466,"Dooho Choi",145,70,70,"Orthodox","1991-04-10","male"
467,"SeungWoo Choi",145,72,74,"Orthodox","1992-11-03","male"
468,"SeungGuk Choi",125,66,64,"Orthodox","1996-12-26","male"
469,"John Cholish",155,71,74,"Orthodox","1983-12-17","male"
470,"Ryo Chonan",170,69,70,"Orthodox","1976-10-08","male"
471,"Katlyn Chookagian",125,69,68,"Orthodox","1988-12-28","female"
472,"Joachim Christensen",205,75,76,"Orthodox","1978-11-07","male"
474,"Hannah Cifers",115,61,62,"Orthodox","1992-06-26","female"
475,"Misha Cirkunov",205,75,77,"Orthodox","1987-02-27","male"
476,"Heather Clark",115,66,64,"Orthodox","1980-09-19","female"
477,"Devin Clark",205,72,75,"Orthodox","1990-04-12","male"
478,"Jessica-Rose Clark",135,65,64,"Orthodox","1987-11-28","female"
479,"Mitch Clarke",155,70,73,"Orthodox","1985-11-24","male"
480,"Rich Clementi",155,69,72,"Southpaw","1976-03-31","male"
481,"Chris Clements",170,70,70,"Orthodox","1976-02-09","male"
483,"Felipe Colares",145,68,69,"Orthodox","1994-03-31","male"
484,"Mark Coleman",205,73,75,"Orthodox","1964-12-20","male"
485,"Clay Collard",145,71,73,"Orthodox","1993-03-10","male"
487,"Jake Collier",230,75,78,"Orthodox","1988-10-25","male"
488,"Carlos Condit",170,74,75,"Orthodox","1984-04-26","male"
489,"Montserrat Conejo",115,60,61,"Southpaw","1993-02-03","female"
490,"Tristan Connelly",145,70,68,"Orthodox","1985-12-12","male"
491,"Amanda Cooper",115,63,64,"Switch","1991-10-22","female"
492,"Chris Cope",170,72,72,"Orthodox","1983-03-05","male"
494,"Akira Corassani",145,68,68,"Orthodox","1982-08-27","male"
495,"Daniel Cormier",235,71,72,"Orthodox","1979-03-20","male"
496,"Bethe Correia",135,65,64,"Orthodox","1983-06-22","female"
497,"Waldo Cortes-Acosta",260,76,78,"Orthodox","1991-10-03","male"
498,"Tracy Cortez",125,65,65,"Orthodox","1993-12-10","female"
500,"Louis Cosce",170,69,71,"Orthodox","1995-08-27","male"
501,"Orion Cosce",170,71,71,"Switch","1994-07-15","male"
502,"Paulo Costa",185,73,72,"Orthodox","1991-04-21","male"
503,"Randy Costa",135,69,73,"Switch","1994-07-06","male"
504,"Alessandro Costa",125,64,67,"Orthodox","1996-01-28","male"
505,"Melquizael Costa",145,70,71,"Southpaw","1996-09-14","male"
507,"Patrick Cote",170,71,75,"Orthodox","1980-02-29","male"
508,"Rashad Coulter",205,71,76,"Orthodox","1981-11-27","male"
509,"Randy Couture",205,73,75,"Orthodox","1963-06-22","male"
510,"Ryan Couture",155,70,73,"Orthodox","1982-08-27","male"
511,"Colby Covington",170,71,72,"Orthodox","1988-02-22","male"
512,"Hailey Cowan",135,68,67,"Southpaw","1992-02-12","female"
513,"Nathan Coy",170,70,69,"Southpaw","1978-07-24","male"
514,"Andrew Craig",170,73,76,"Orthodox","1986-01-15","male"
515,"Paul Craig",185,75,76,"Orthodox","1987-11-27","male"
516,"Tim Credeur",185,75,75,"Orthodox","1977-07-09","male"
517,"Kevin Croom",135,71,73,"Orthodox","1987-07-15","male"
519,"Allen Crowder",245,75,76,"Orthodox","1989-11-08","male"
520,"Daron Cruickshank",155,68,72,"Switch","1985-06-11","male"
521,"Jimmy Crute",205,74,74,"Orthodox","1996-03-04","male"
522,"Dominick Cruz",135,68,68,"Orthodox","1985-03-09","male"
523,"Aalon Cruz",145,72,78,"Switch","1989-09-20","male"
524,"Josh Culibao",145,70,73,"Orthodox","1994-05-24","male"
525,"Zak Cummings",205,72,75,"Southpaw","1984-08-02","male"
526,"Patrick Cummins",205,74,76,"Orthodox","1980-11-16","male"
527,"Luke Cummo",170,72,74,"Orthodox","1980-04-27","male"
530,"Jeff Curran",135,66,69,"Orthodox","1977-09-02","male"
531,"Kailin Curran",115,64,65,"Orthodox","1991-04-11","female"
532,"Chris Curtis",185,70,75,"Orthodox","1987-07-15","male"
533,"Ion Cutelaba",205,73,75,"Southpaw","1993-12-14","male"
534,"Henrique da Silva",205,75,76,"Orthodox","1989-09-01","male"
535,"Alex Da Silva",155,68,73,"Orthodox","1996-02-04","male"
537,"Nicolas Dalby",170,71,74,"Orthodox","1984-11-16","male"
538,"Paul Daley",170,69,76,"Orthodox","1983-02-21","male"
539,"Aisling Daly",115,62,64,"Orthodox","1987-12-24","female"
541,"Rodrigo Damm",155,67,71,"Orthodox","1980-02-03","male"
542,"Batgerel Danaa",135,67,70,"Orthodox","1989-07-04","male"
544,"Jarjis Danho",265,75,74,"Orthodox","1983-10-15","male"
545,"Mac Danzig",155,68,70,"Orthodox","1980-01-02","male"
547,"Beneil Dariush",155,70,72,"Southpaw","1989-05-06","male"
548,"Kyle Daukaus",185,75,76,"Southpaw","1993-02-27","male"
549,"Chris Daukaus",205,75,76,"Orthodox","1989-09-25","male"
550,"Marcus Davis",170,70,70,"Southpaw","1973-08-24","male"
552,"Phil Davis",205,74,79,"Orthodox","1984-09-25","male"
553,"Alexis Davis",135,66,68,"Orthodox","1984-10-04","female"
554,"Brandon Davis",135,70,72,"Orthodox","1990-05-08","male"
555,"Mike Davis",155,72,72,"Orthodox","1992-10-07","male"
556,"Hakeem Dawodu",145,68,73,"Orthodox","1991-07-02","male"
557,"Grant Dawson",155,70,72,"Switch","1994-02-20","male"
558,"Jason Day",185,72,72,"Orthodox","1981-05-19","male"
559,"Martin Day",145,70,73,"Orthodox","1988-11-10","male"
560,"Yorgan De Castro",250,72,74,"Orthodox","1986-12-19","male"
561,"Geraldo de Freitas",135,67,72,"Orthodox","1991-09-30","male"
562,"Philip De Fries",250,77,79,"Orthodox","1986-04-21","male"
563,"Chris de la Rocha",250,75,80,"Orthodox","1979-05-15","male"
564,"Montana De La Rosa",125,67,68,"Orthodox","1995-02-14","female"
565,"Mark De La Rosa",135,66,65,"Orthodox","1994-08-31","male"
566,"Mike de la Torre",145,71,71,"Orthodox","1986-09-22","male"
567,"Isabela de Padua",125,63,64,"Orthodox","1991-09-04","female"
568,"Gloria de Paula",115,65,67,"Orthodox","1995-06-10","female"
569,"Germaine de Randamie",135,69,71,"Orthodox","1984-04-24","female"
570,"Carl Deaton",155,67,69,"Orthodox","1989-11-24","male"
572,"Rolando Delgado",155,75,77,"Orthodox","1981-11-22","male"
573,"Jack Della Maddalena",170,71,73,"Switch","1996-09-10","male"
574,"Roland Delorme",135,69,71,"Orthodox","1983-12-18","male"
575,"Jon Delos Reyes",125,66,67,"Orthodox","1987-08-19","male"
576,"Vanessa Demopoulos",115,62,59,"Orthodox","1988-09-22","female"
577,"Chris Dempsey",185,70,72,"Orthodox","1987-09-08","male"
578,"Jason Dent",155,70,71,"Orthodox","1980-06-12","male"
579,"Mackenzie Dern",115,64,63,"Orthodox","1993-03-24","female"
580,"Tony DeSouza",170,72,70,"Southpaw","1974-07-26","male"
581,"Alessio Di Chirico",185,72,74,"Orthodox","1989-12-12","male"
583,"Cyrille Diabate",205,78,81,"Southpaw","1973-10-06","male"
584,"Marc Diakiese",155,70,73,"Orthodox","1993-03-16","male"
585,"Tyler Diamond",145,67,69,"Orthodox","1991-03-18","male"
586,"Blood Diamond",170,71,76,"Switch","1988-07-10","male"
587,"Hacran Dias",155,68,69,"Orthodox","1984-06-16","male"
588,"Nick Diaz",170,73,76,"Southpaw","1983-08-02","male"
589,"Nate Diaz",170,72,76,"Southpaw","1985-04-16","male"
592,"TJ Dillashaw",135,66,67,"Orthodox","1986-02-07","male"
594,"Russell Doane",135,67,70,"Orthodox","1986-08-13","male"
595,"Drew Dober",155,68,70,"Southpaw","1988-10-19","male"
596,"Shana Dobson",125,66,69,"Orthodox","1989-03-30","female"
597,"AJ Dobson",185,73,76,"Orthodox","1992-01-18","male"
598,"John Dodson",135,63,66,"Orthodox","1984-09-26","male"
599,"Joe Doerksen",185,72,75,"Orthodox","1977-10-09","male"
600,"Roman Dolidze",185,74,76,"Orthodox","1988-07-15","male"
